WSRace,Year,WSPosition,WSName,WSClub,WSClass,WSTime,WSDecimalTime,WSNotes
D,2019,25,"Gathercole Callum & Murphy Stephen",Independent,"K2 Senior",07:42:33,7.70,.
D,2019,25,"Jacobs Benjamin & Stewart James","Marlborough College","K2 Junior",08:08:53,8.13,.
A,2019,26,"Harding Oliver & Hourahane Annie","Dauntsey's School","K2 Mixed",02:40:13,2.67,.
A,2019,26,"Booth Frederick & Sutton Oliver","Marlborough College","K2 Junior",02:50:22,2.83,.
A,2019,26,"Waters Lee & White Jonathan","Exeter & Ind","K2 Senior",03:06:52,3.10,.
B,2019,26,"Cole David & Murray Keira","Kimbolton School","K2 Mixed",03:29:56,3.48,.
B,2019,26,"Waters Lee & White Jonathan","Exeter & Ind","K2 Senior",03:42:15,3.70,.
C,2019,26,"Griffiths Daniel & Woodley Sean",Chelmsford,"K2 Senior",04:07:36,4.12,.
C,2019,26,"Leeece Ryan. Gunther & Tanner Christopher","Mount Kelly","K2 Junior",04:15:21,4.25,.
C,2019,26,"Quiros Dimas & Spier Sophie","Royal Hosp School","K2 Mixed",04:21:15,4.35,.
C,2019,26,"Prichard Nick & Webster Matt",Devizes,"K2 Veteran",05:10:59,5.17,.
D,2019,26,"Maynard Joe & Maynard Chris","Royal Marines","K2 Senior",07:50:42,7.83,.
D,2019,26,"Barriball Tom & Xulu Ryan","Launceston College","K2 Junior",08:11:23,8.18,.
A,2019,27,"Frost Charlie & Lodge Matthew",Norwich,"K2 Mixed",02:40:49,2.67,.
A,2019,27,"Pedley Mark & Pothecary Kaj",Seaford,"K2 Junior",03:12:54,3.20,.
B,2019,27,"Frost Charlie & Lodge Matthew",Norwich,"K2 Mixed",03:30:18,3.50,.
B,2019,27,"Cheeseman Guy & Mukungunugwa Believe",Recc,"K2 Senior",03:44:52,3.73,.
A,2019,27,"Johnson Chris & Scott Alex",Hymb,"K2 Senior",03:48:31,3.80,.
C,2019,27,"Gibson Rob & Sater Tom",Independent,"K2 Senior",04:12:25,4.20,.
C,2019,27,"Sturgeon Ben & Willcock Charles",Seaford,"K2 Junior",04:18:17,4.30,.
C,2019,27,"Thomas Nicola & Thomas Andrew",Falcon,"K2 Mixed",04:23:13,4.38,.
C,2019,27,"Johnson Ross & Rendell Tom",Independent,"K2 Veteran",05:22:44,5.37,.
D,2019,27,"Waters Lee & White Jonathan","Exeter & Ind","K2 Senior",07:53:00,7.88,.
D,2019,27,"Hayward Oliver & Heath William","Seaford College","K2 Junior",08:14:15,8.23,.
A,2019,28,"Eldred Nigel & Pilkington Mocha","Poole Harbour","K2 Mixed",02:43:44,2.72,.
B,2019,28,"Kettlewell Andy & Sellens Anna","Cardiff Uni","K2 Mixed",03:32:04,3.53,.
C,2019,28,"Dryer Lorne & Millington Michael","Kimbolton School","K2 Senior",04:14:06,4.23,.
C,2019,28,"Noordhoek Hegt Frederick & Pittock Dan","Lord Wandsworth College & Rhs","K2 Junior",04:19:37,4.32,.
C,2019,28,"James Claire & James Edward",Recc,"K2 Mixed",04:24:14,4.40,.
D,2019,28,"Gray Edmund & Gray Anthony",Independent,"K2 Senior",07:53:14,7.88,.
A,2019,29,"Bell Cameron & Smith Holly","Marlborough College","K2 Mixed",02:44:24,2.73,.
B,2019,29,"Eldred Nigel & Pilkington Mocha","Poole Harbour","K2 Mixed",03:35:31,3.58,.
C,2019,29,"Ainsworth Oliver & Hague Matthew",Independent,"K2 Senior",04:20:05,4.33,.
C,2019,29,"Booth Frederick & Sutton Oliver","Marlborough College","K2 Junior",04:25:26,4.42,.
C,2019,29,"Hogesteeger Maik & Kuijper Laura","Alskv Levitas","K2 Mixed",04:28:18,4.47,.
A,2019,30,"James Claire & James Edward",Recc,"K2 Mixed",02:45:40,2.75,.
B,2019,30,"Stockman C & Woodward Barnaby",Seaford,"K2 Mixed",03:36:10,3.60,.
C,2019,30,"Beaton Monty & Clark Luke",Independent,"K2 Senior",04:22:21,4.37,.
C,2019,30,"Hipsey William & Walton Max","Churcher's College","K2 Junior",04:26:40,4.43,.
C,2019,30,"Birchell Katie & Bowles George","Mount Kelly","K2 Mixed",04:30:13,4.50,.
A,2019,31,"Hayward Oliver & Sunderland Bethan",Seaford,"K2 Mixed",02:45:54,2.75,.
B,2019,31,"Lewis Amelie & Murphy Benedict","Churcher's College","K2 Mixed",03:52:31,3.87,.
C,2019,31,"Baker Chris & Leo Simon",Royal,"K2 Senior",04:24:18,4.40,.
C,2019,31,"Jacobs Benjamin & Stewart James","Marlborough College","K2 Junior",04:28:24,4.47,.
C,2019,31,"Cole David & Murray Keira","Kimbolton School","K2 Mixed",04:30:58,4.50,.
A,2019,32,"Passmore Julia & Walsh Liam",Tonbridge,"K2 Mixed",02:50:53,2.83,.
B,2019,32,"Hayward Oliver & Sunderland Bethan",Seaford,"K2 Mixed",03:53:22,3.88,.
C,2019,32,"Benham William & Carver William","Lord Wandsworth College","K2 Junior",04:28:48,4.47,.
C,2019,32,"Gray Edmund & Gray Anthony",Independent,"K2 Senior",04:31:04,4.52,.
C,2019,32,"Savage Edward & Tatham Jenna","Dauntsey's School","K2 Mixed",04:44:24,4.73,.
A,2019,33,"Bradshaw Philippa & Sealey Ben","Mount Kelly","K2 Mixed",02:51:37,2.85,.
C,2019,33,"Pedley Mark & Pothecary Kaj",Seaford,"K2 Junior",04:34:06,4.57,.
C,2019,33,"Huntingford Matilda & Low Isaac",Blundell's,"K2 Mixed",04:45:27,4.75,.
C,2019,33,"Evans Richard & Milner Dom",Viking,"K2 Senior",04:46:37,4.77,.
A,2019,34,"Stockman C & Woodward Barnaby",Seaford,"K2 Mixed",02:52:28,2.87,.
C,2019,34,"Drew Jarvis & Mcdonald Ben","Cokethorpe School","K2 Junior",04:38:17,4.63,.
C,2019,34,"Lewis Amelie & Murphy Benedict","Churcher's College","K2 Mixed",04:46:12,4.77,.
C,2019,34,"Gathercole Callum & Murphy Stephen",Independent,"K2 Senior",04:50:22,4.83,.
A,2019,35,"King Nick & Munga Lisa",Reading,"K2 Mixed",02:52:45,2.87,.
C,2019,35,"Fooks Algie & Scott Tom","Dauntsey's School","K2 Junior",04:42:18,4.70,.
C,2019,35,"Eldred Nigel & Pilkington Mocha","Poole Harbour","K2 Mixed",04:52:34,4.87,.
C,2019,35,"Maynard Joe & Maynard Chris","Royal Marines","K2 Senior",05:40:20,5.67,.
A,2019,36,"Savage Edward & Tatham Jenna","Dauntsey's School","K2 Mixed",02:54:29,2.90,.
C,2019,36,"Bedford Henry & Mayes Archie","Seaford College","K2 Junior",04:43:04,4.72,.
A,2019,37,"Mayes Archie & Plaar Sophie",Seaford,"K2 Mixed",02:55:17,2.92,.
C,2019,37,"Coni James & Howes Callum","Churcher's College","K2 Junior",05:01:04,5.02,.
A,2019,38,"Baily Linda & Melly Dominic",Wey,"K2 Mixed",02:55:44,2.92,.
C,2019,38,"Barriball Tom & Xulu Ryan","Launceston College","K2 Junior",05:06:43,5.10,.
A,2019,39,"Cole David & Murray Keira","Kimbolton School","K2 Mixed",02:56:39,2.93,.
A,2019,40,"Carnell Zachary & Cramp Rebecca","Mount Kelly","K2 Mixed",03:08:12,3.13,.
B,2020,1,"Pendle Tim & Smith Charlie","Lbz & Norwich","K2 Senior",02:03:38,2.05,.
B,2020,1,"Sharpe Tom",Richmond,"K1 Senior",02:17:50,2.28,.
B,2020,1,"Broughton Lizzie & Swarbreck Jane",Richmond,"K2 Ladies",02:22:24,2.37,.
B,2020,1,"Dilai Maggie & Enoch Matthew",Nottingham,"K2 Mixed",02:24:11,2.40,.
B,2020,1,"Martyn David & Martyn Jordan",Wey,Junior/Veteran,02:26:34,2.43,.
B,2020,1,"Hineves James & Kent Richard",Southampton,"K2 Veteran",02:28:35,2.47,.
B,2020,1,"Hawkings Felix & Lemin James","Bryanston School","K2 Junior",02:30:48,2.50,.
B,2020,1,"Evans Toby","Hamble Sea Scouts","K1 Junior",02:36:35,2.60,.
B,2020,1,"Treadgold James",Newbury,"K1 Veteran",02:40:50,2.67,.
C,2020,1,"Gannicott-Porte Tim & Petersen Joe","Clm & Ban","K2 Senior",02:51:56,2.85,.
B,2020,1,"Avery Lauren & Slack Ellen",Royal,"K2 Junior Ladies",02:52:36,2.87,.
B,2020,1,"Fryer Tom","Hemel Hempstead","Canadian Singles",02:54:05,2.90,.
B,2020,1,"Railton Anna",Falcon,"K1 Ladies",02:55:17,2.92,.
C,2020,1,"Glaisher Dougal",Nottingham,"K1 Senior",02:58:53,2.97,.
B,2020,1,"Finlayson Daniel & Harley Thor",Richmond,"Canadian Doubles",03:03:08,3.05,.
C,2020,1,"Dilai Maggie & Enoch Matthew",Nottingham,"K2 Mixed",03:07:40,3.12,.
C,2020,1,"Ball Mark & Bush Steve",Devizes,"K2 Veteran",03:07:53,3.12,.
C,2020,1,"Hawkings Felix & Lemin James","Bryanston School","K2 Junior",03:13:20,3.22,.
C,2020,1,"Thornton Mike","Hemal Hempstead","K1 Veteran",03:16:12,3.27,.
C,2020,1,"Jones Dan",Devizes,"K1 Junior",03:27:40,3.45,.
C,2020,1,"Blackwell Fieke & Quinn Thomas","Lower Wharf","Canadian Doubles",03:42:35,3.70,.
C,2020,1,"Fryer Tom","Hemel Hempstead","Canadian Singles",03:50:50,3.83,.
C,2020,1,"Richards Selwyn & Richards Thomas","Phcc Clayesmore Sch",Junior/Veteran,03:52:24,3.87,.
C,2020,1,"Dickson Charlie & Jackson Hollie","Cokethorpe School","K2 Junior Ladies",03:57:49,3.95,.
C,2020,1,"Elsen Alexandra. Van. Den","Rotterdamsche ","K1 Ladies",03:58:56,3.97,.
C,2020,1,"O'Connell & Prendeville",Richmond,"K2 Ladies",04:02:30,4.03,.
B,2020,2,"Johnson Daniel & Johnson Matthew",Chelmsford,"K2 Senior",02:04:35,2.07,.
B,2020,2,"Poole Robert",Wey,"K1 Senior",02:19:32,2.32,.
B,2020,2,"Lane Alexander & Rees-Clark Samantha","Reading & Bccc","K2 Ladies",02:22:47,2.37,.
B,2020,2,"Diaper Thomas & Freeman Anoushka","Royal Lemmington Spa","K2 Mixed",02:27:22,2.45,.
B,2020,2,"Stenning Paul & Thornton Mike","Hemel Hempstead","K2 Veteran",02:32:30,2.53,.
B,2020,2,"Crossley Ed & Griffin Ben","Royal Lemmington Spa","K2 Junior",02:33:08,2.55,.
B,2020,2,"Jones Dan",Devizes,"K1 Junior",02:41:26,2.68,.
B,2020,2,"Senk Stefen",Reading,"K1 Veteran",02:42:58,2.70,.
B,2020,2,"Belbin David & Enoch Joe",Nottingham,Junior/Veteran,02:43:30,2.72,.
C,2020,2,"Russell James & Walkinton James",Chelmsford,"K2 Senior",02:53:59,2.88,.
C,2020,2,"Poole Robert",Wey,"K1 Senior",02:59:13,2.98,.
B,2020,2,"Johnson Nick & Passmore Rob",Tonbridge,"Canadian Doubles",03:03:18,3.05,.
B,2020,2,"Davies Bethan",Reading,"K1 Ladies",03:06:12,3.10,.
B,2020,2,"Dickson Charlie & Jackson Hollie","Cokethorpe School","K2 Junior Ladies",03:15:43,3.25,.
C,2020,2,"Hineves James & Kent Richard",Southampton,"K2 Veteran",03:16:57,3.27,.
B,2020,2,"Kimberley Maxim","Al Marsac","Canadian Singles",03:17:00,3.28,.
C,2020,2,"Perkins Nick & Smith Connor",Norwich,"K2 Junior",03:19:12,3.32,.
C,2020,2,"Clarkson Alice & Clarkson Paul",Cambridge,"K2 Mixed",03:21:39,3.35,.
C,2020,2,"Treadgold James",Newbury,"K1 Veteran",03:22:40,3.37,.
C,2020,2,"Bauer Pascal",Worcester,"K1 Junior",03:36:08,3.60,.
C,2020,2,"Johnson Nick & Passmore Rob",Tonbridge,"Canadian Doubles",03:55:07,3.92,.
C,2020,2,"Fillingham M & Fillingham P",Wokingham,Junior/Veteran,03:57:29,3.95,.
C,2020,2,"Holmes Sarah & Jenkins Justine",Nottingham,"K2 Ladies",04:03:33,4.05,.
C,2020,2,"Banson Caroline",Norwich,"K1 Ladies",04:11:18,4.18,.
C,2020,2,"Jewell Merio & Muller Ellie","Dauntsey's School","K2 Junior Ladies",04:12:13,4.20,.
C,2020,2,"Jones Peter",Independent,"Canadian Singles",04:25:10,4.42,.
B,2020,3,"Gannicott-Porte Tim & Petersen Joe","Clm & Ban","K2 Senior",02:06:57,2.10,.
B,2020,3,"Wilkes Pete",Fowey,"K1 Senior",02:21:09,2.35,.
B,2020,3,"Ball Mark & Bush Steve",Devizes,"K2 Veteran",02:32:38,2.53,.
B,2020,3,"Clarkson Alice & Clarkson Paul",Cambridge,"K2 Mixed",02:34:24,2.57,.
B,2020,3,"Gurney David",Chelmsford,"K1 Junior",02:42:13,2.70,.
B,2020,3,"Martyn Samantha & Thompson Sophie",Wey,"K2 Ladies",02:44:43,2.73,.
B,2020,3,"Abson William",Richmond,"K1 Veteran",02:49:29,2.82,.
B,2020,3,"Low Isaac & Peyton-Jones Toby","Blundell's School","K2 Junior",02:51:54,2.85,.
C,2020,3,"Missen James & Simmons Tom","Bradford On Avon","K2 Senior",02:55:16,2.92,.
B,2020,3,"Richards Selwyn & Richards Thomas","Poole Harbour  & Clayesmore Sch",Junior/Veteran,02:55:56,2.92,.
C,2020,3,"Stroud William",Chelmsford,"K1 Senior",03:10:35,3.17,.
B,2020,3,"Francis Steve & Stafford Tom",Independent,"Canadian Doubles",03:15:34,3.25,.
B,2020,3,"O'connell Elly",Richmond,"K1 Ladies",03:22:27,3.37,.
C,2020,3,"Martyn Samantha & Martyn David",Wey,"K2 Mixed",03:24:13,3.40,.
B,2020,3,"Jones Peter",Independent,"Canadian Singles",03:24:51,3.40,.
C,2020,3,"Grimsey Damon & Meyer Russell",Southampton,"K2 Veteran",03:25:07,3.42,.
C,2020,3,"Hendron Richard","London Tideway","K1 Veteran",03:30:07,3.50,.
C,2020,3,"Low Isaac & Peyton-Jones Toby","Blundell's School","K2 Junior",03:43:24,3.72,.
C,2020,3,"Thomas Cai",Ealing,"K1 Junior",03:45:52,3.75,.
C,2020,3,"Shetty Sienna & Watts Emma",Wey,Junior/Veteran,04:03:53,4.05,.
C,2020,3,"Long Jessica & Long Sophie",Falcon,"K2 Ladies",04:08:58,4.13,.
C,2020,3,"Barnard Pippa & Fischer Annamaria",Paddlesports,"Canadian Doubles",04:09:45,4.15,.
C,2020,3,"Reiss Stefanie",Falcon,"K1 Ladies",04:13:30,4.22,.
C,2020,3,"Clegg Jenny & Johnson Darcy",Devizes,"K2 Junior Ladies",04:14:12,4.23,.
C,2020,3,"Bailey Claude",Prcc,"Canadian Singles",04:27:22,4.45,.
B,2020,4,"Collinge Matthew & Peters Connor","Nkc & Fowey","K2 Senior",02:12:08,2.20,.
B,2020,4,"Thorogood Philip",Elmbridge,"K1 Senior",02:27:53,2.45,.
B,2020,4,"Elliot Richard & Holmes Guy",Southampton,"K2 Veteran",02:36:50,2.60,.
B,2020,4,"Andesa Charles & Ridley A","Hampton Court","K2 Mixed",02:37:19,2.62,.
B,2020,4,"Marett Dan",Longridge,"K1 Veteran",02:53:26,2.88,.
B,2020,4,"Bauer Pascal",Worcester,"K1 Junior",02:53:58,2.88,.
B,2020,4,"Shetty Sienna & Watts Emma",Wey,Junior/Veteran,03:08:46,3.13,.
B,2020,4,"Davies Claire & Jones Caroline",Nottingham,"K2 Ladies",03:10:24,3.17,.
C,2020,4,"Abraham Alex & Dawson Tom",Falcon,"K2 Senior",03:14:38,3.23,.
C,2020,4,"Mcintyre Alex",Chelmsford,"K1 Senior",03:17:09,3.28,.
B,2020,4,"Ostler Andrew & Windmill Steve","Poole Harbour","Canadian Doubles",03:19:11,3.32,.
B,2020,4,"Banson Caroline",Norwich,"K1 Ladies",03:23:13,3.38,.
C,2020,4,"Balla Almir & Hogan Mark","Barking Dagenham","K2 Veteran",03:27:22,3.45,.
B,2020,4,"Brown Alistair & Preston Michael","Hamble Sea Scouts","K2 Junior",03:27:57,3.45,.
C,2020,4,"Murphy Alice & Walsh Shaune","Bdcc & Nkc","K2 Mixed",03:29:33,3.48,.
C,2020,4,"Pearce Mark",Lonridge,"K1 Veteran",03:41:06,3.68,.
B,2020,4,"Murnaghan Liz","Basingstoke Canal","Canadian Singles",03:42:26,3.70,.
C,2020,4,"Bessey Drew & Chapman Ed","Royal Hosp School","K2 Junior",03:46:51,3.77,.
C,2020,4,"Dauncey Samuel",Wey,"K1 Junior",03:47:15,3.78,.
C,2020,4,"Nelson Peter & Nelson Thomas",Devizes,Junior/Veteran,04:13:51,4.22,.
C,2020,4,"Corless Trisha & Kruszelnicki Peter",Paddlesports,"Canadian Doubles",04:16:21,4.27,.
C,2020,4,"Ayres Elizabeth & Thraves Eleanor",Nottingham,"K2 Ladies",04:21:28,4.35,.
C,2020,4,"Plant Hannah",Ealing,"K1 Ladies",04:22:08,4.37,.
C,2020,4,"Wilks Fizzy & Yates Tegan","Dauntsey's School","K2 Junior Ladies",04:26:49,4.43,.
C,2020,4,"Murnaghan Liz","Basingstoke Canal","Canadian Singles",04:34:59,4.57,.
B,2020,5,"Missen James & Simmons Tom","Bradford On Avon","K2 Senior",02:18:58,2.30,.
B,2020,5,"Palmer Daniel",Fowey,"K1 Senior",02:31:27,2.52,.
B,2020,5,"Balla Almir & Hogan Mark","Barking Dagenham","K2 Veteran",02:37:30,2.62,.
B,2020,5,"Edwards Duncan & Fort Rachel",Reading,"K2 Mixed",02:48:35,2.80,.
B,2020,5,"Pearce Mark",Lonridge,"K1 Veteran",02:54:58,2.90,.
B,2020,5,"Long Jessica & Long Sophie",Falcon,"K2 Ladies",03:12:39,3.20,.
B,2020,5,"Whitehead Patrick & Whitehead Rob",Newbury,Junior/Veteran,03:14:19,3.23,.
C,2020,5,"New James",Reading,"K1 Senior",03:23:02,3.38,.
B,2020,5,"Barnard Pippa & Fischer Annamaria",Paddlesports,"Canadian Doubles",03:25:21,3.42,.
C,2020,5,"Elliot Richard & Holmes Guy",Southampton,"K2 Veteran",03:28:15,3.47,.
C,2020,5,"Bruce David & Edwards Sam","Royal Marines","K2 Senior",03:28:25,3.47,.
C,2020,5,"Plewman Dan & Thompson Sophie",Wey,"K2 Mixed",03:32:45,3.53,.
B,2020,5,"Flory Thomas",Fox,"K1 Junior",03:38:09,3.63,.
B,2020,5,"Metcalfe Georgie",Pangbourne,"K1 Ladies",03:43:28,3.72,.
C,2020,5,"Wehrenfennig Christian",Cambridge,"K1 Veteran",03:46:17,3.77,.
C,2020,5,"Atkins Rhys & Barrett Sam","Kimbolton School","K2 Junior",03:51:22,3.85,.
B,2020,5,"Brown Lexie & Cann Lenny","Hamble Sea Scouts","K2 Junior",03:56:19,3.93,.
C,2020,5,"Johnson-Ferguso Duncan","Blundell's School","K1 Junior",04:09:04,4.15,.
B,2020,5,"L Natasha. Kimberley","Al Marsac","Canadian Singles",04:24:23,4.40,.
C,2020,5,"Day Betsy & Noke Maggi","Richmond & Worcester","Canadian Doubles",04:26:20,4.43,.
C,2020,5,"Grant Kobe & King Charlotte","Kimbolton School","K2 Junior Ladies",04:26:53,4.43,.
C,2020,5,"Francis Sarah","Basingstoke Canal","K1 Ladies",04:29:53,4.48,.
C,2020,5,"Birchell Paul & Birchell Katie",Independent,Junior/Veteran,04:30:24,4.50,.
C,2020,5,"Kimberley Natasha","Al Marsac","Canadian Singles",04:57:40,4.95,.
B,2020,6,"Abraham Alex & Dawson Tom",Falcon,"K2 Senior",02:28:57,2.47,.
B,2020,6,"Lewis & Missen","Bradford On Avon","K2 Veteran",02:37:42,2.62,.
B,2020,6,"Turner T",Royal,"K1 Senior",02:42:11,2.70,.
B,2020,6,"Ashford Dom & Passmore Julia",Tonbridge,"K2 Mixed",02:54:17,2.90,.
B,2020,6,"Drummond John",Reading,"K1 Veteran",02:59:09,2.98,.
B,2020,6,"Ayres Elizabeth & Thraves Eleanor",Nottingham,"K2 Ladies",03:18:15,3.30,.
B,2020,6,"Nelson Peter & Nelson Thomas",Devizes,Junior/Veteran,03:22:05,3.37,.
C,2020,6,"Palmer Daniel",Fowey,"K1 Senior",03:23:28,3.38,.
B,2020,6,"L Maggi. Noke & Ray Betsy","Richmond & Worcester","Canadian Doubles",03:26:20,3.43,.
C,2020,6,"Astbury John & Seddon Andrew","Grenadier Guards & RAF","K2 Veteran",03:28:51,3.47,.
C,2020,6,"Reynolds Tim & Slanius Rimantas","Barking & Dagenham","K2 Senior",03:30:02,3.50,.
C,2020,6,"Carter Amy & Stenning Paul","Leighton Buzzard","K2 Mixed",03:37:19,3.62,.
B,2020,6,"Allen Charlie",Devizes,"K1 Junior",03:39:02,3.65,.
B,2020,6,"Francis Sarah","Basingstoke Canal","K1 Ladies",03:43:32,3.72,.
C,2020,6,"Ford Peter",Tonbridge,"K1 Veteran",03:50:58,3.83,.
C,2020,6,"Costin Ciaran & Smith Henry","Dauntsey's School","K2 Junior",03:55:40,3.92,.
C,2020,6,"Flory Thomas",Fox,"K1 Junior",04:16:37,4.27,.
C,2020,6,"Lane Gemma & Stretton Lucy","Lord Wandsworth College","K2 Junior Ladies",04:29:39,4.48,.
C,2020,6,"Mceleney Scott & Mceleney Steve","Poole Harbour ","Canadian Doubles",04:32:20,4.53,.
C,2020,6,"Riley Emma",Fowey,"K1 Ladies",04:45:31,4.75,.
C,2020,6,"Jones Jenny & Jones Katherine",Devizes,Junior/Veteran,05:05:52,5.08,.
B,2020,7,"Killey Kieron & Railton Joe","Worcester & Fowey","K2 Senior",02:30:18,2.50,.
B,2020,7,"Grimsey Damon & Meyer Russell",Southampton,"K2 Veteran",02:38:47,2.63,.
B,2020,7,"Leblanche Scott","Barking & Dagenham","K1 Senior",02:44:39,2.73,.
B,2020,7,"Dobbs Chloe & Fowkes Laurence","ACU & London Tideway","K2 Mixed",02:56:38,2.93,.
B,2020,7,"Thompson Paul",Wey,"K1 Veteran",03:01:44,3.02,.
C,2020,7,"Escott James","Bradford On Avon","K1 Senior",03:25:32,3.42,.
B,2020,7,"Heathcote Laura & Vernau Sarah",Nottingham,"K2 Ladies",03:25:43,3.42,.
C,2020,7,"Neale Clive & Walsh Liam",Tonbridge,"K2 Veteran",03:31:44,3.52,.
C,2020,7,"Channon Peter & Pirip Philip",Richmond,"K2 Senior",03:38:09,3.63,.
B,2020,7,"Nagel Thomas & O'connor Kieran","","Canadian Doubles",03:39:00,3.65,.
C,2020,7,"Edwards Duncan & Fort Rachel",Reading,"K2 Mixed",03:40:08,3.67,.
C,2020,7,"Ruddle Ben",Cardiff,"K1 Veteran",04:00:51,4.00,.
C,2020,7,"Fritzpatrick Hugh & Ward Oliver","Lord Wandsworth College","K2 Junior",04:02:25,4.03,.
B,2020,7,"Griffiths Zoe","Basingstoke Canal","K1 Ladies",04:08:29,4.13,.
C,2020,7,"Levkovskyy Philip",Ealing,"K1 Junior",04:19:33,4.32,.
C,2020,7,"Coplestone-Crow A & Lewis-Booth C","Royal Hosp School","Canadian Doubles",04:33:50,4.55,.
C,2020,7,"Bartley Izzy & Evans Sophie","Lord Wandsworth College","K2 Junior Ladies",04:36:54,4.60,.
C,2020,7,"Metcalfe Georgie",Pangbourne,"K1 Ladies",04:57:32,4.95,.
B,2020,8,"Neale Clive & Walsh Liam",Tonbridge,"K2 Veteran",02:40:08,2.67,.
B,2020,8,"Escott James & Escott Mark","Bradford On Avon","K2 Senior",02:43:10,2.72,.
B,2020,8,"Rowland Matthew",Cardiff,"K1 Senior",02:45:12,2.75,.
B,2020,8,"Aspall Megan & Sanger Peter","Royal Marines","K2 Mixed",02:57:43,2.95,.
B,2020,8,"Ford Peter",Tonbridge,"K1 Veteran",03:02:45,3.03,.
C,2020,8,"Thorogood Philip",Elmbridge,"K1 Senior",03:26:56,3.43,.
B,2020,8,"Impey Vanessa & Peck Hannah",Richmond,"K2 Ladies",03:29:53,3.48,.
C,2020,8,"Edgar Neil & Wakeling Matthew",Devizes,"K2 Veteran",03:34:53,3.57,.
C,2020,8,"Kraaijenga Taap & Witteveen Jouke","Rotterdamsche ","K2 Senior",03:39:58,3.65,.
B,2020,8,"Mceleney Scott & Mceleney Steve","Poole Harbour","Canadian Doubles",03:40:45,3.67,.
C,2020,8,"Aspall Megan & Sanger Peter","Royal Marines","K2 Mixed",03:44:17,3.73,.
C,2020,8,"Clothier Chris & Edington Ali","Dauntsey's School","K2 Junior",04:04:03,4.07,.
C,2020,8,"Howell J",Tonbridge,"K1 Veteran",04:11:26,4.18,.
C,2020,8,"Allen Charlie",Devizes,"K1 Junior",04:32:50,4.53,.
C,2020,8,"Dobson Kevin & Dobson Edward",Devizes,"Canadian Doubles",04:34:00,4.57,.
C,2020,8,"Arnold Imi & Mallinson Lily","Dauntsey's School","K2 Junior Ladies",04:38:14,4.63,.
C,2020,8,"Griffiths Zoe","Basingstoke Canal","K1 Ladies",05:28:40,5.47,.
B,2020,9,"Ludlow A & Sisi A",RE,"K2 Senior",02:43:39,2.72,.
B,2020,9,"Astbury John & Seddon Andrew","Grenadier Guards & RAF","K2 Veteran",02:44:11,2.73,.
B,2020,9,"Clough Daniel",Wey,"K1 Senior",02:49:06,2.82,.
B,2020,9,"Frankland Nigel & Hutchinson Erika",Reading,"K2 Mixed",02:57:45,2.95,.
B,2020,9,"Shaw Edward",Royal,"K1 Veteran",03:08:01,3.13,.
C,2020,9,"Thorogood Glen",Elmbridge,"K1 Senior",03:29:53,3.48,.
B,2020,9,"Johnstone Jemima & Tan Allyn",Richmond,"K2 Ladies",03:30:59,3.50,.
C,2020,9,"Beaver Tim & Playle William","Barking & Dagenham","K2 Veteran",03:39:51,3.65,.
C,2020,9,"Ashford Dom & Passmore Julia",Tonbridge,"K2 Mixed",03:44:47,3.73,.
C,2020,9,"Longley Richard & Maddocks Lee","Royal Marines","K2 Senior",03:45:15,3.75,.
B,2020,9,"Dobson Kevin & Dobson Edward",Devizes,"Canadian Doubles",03:45:26,3.75,.
C,2020,9,"Morris Charlie & Plewes Rory","Churcher's College","K2 Junior",04:05:00,4.08,.
C,2020,9,"Mccall Robert",Hinckley,"K1 Veteran",04:13:44,4.22,.
C,2020,9,"Anderson Minnie & High Harriet","Lord Wandsworth College","K2 Junior Ladies",04:38:45,4.63,.
C,2020,9,"Compton-Goddard H & Wills O","Lord Wandsworth Col","Canadian Doubles",05:09:26,5.15,.
B,2020,10,"Henson Adrian & Nieveen Richard",Wey,"K2 Veteran",02:44:41,2.73,.
B,2020,10,"Reynolds Tim & Slanius Rimantas","Barking N Dagenham","K2 Senior",02:45:23,2.75,.
B,2020,10,"Humphries Jared",Tonbridge,"K1 Senior",02:49:07,2.82,.
B,2020,10,"Allison Patrick & Jenkins Justine",Nottingham,"K2 Mixed",02:57:57,2.95,.
B,2020,10,"Howell J",Tonbridge,"K1 Veteran",03:08:27,3.13,.
C,2020,10,"Leblanche Scott","Barking & Dagenham","K1 Senior",03:35:37,3.58,.
C,2020,10,"Carter Chris & Ilett Pete",Nottingham,"K2 Veteran",03:40:02,3.67,.
C,2020,10,"Dobbs Chloe & Fowkes Laurence","ACU & London Tideway","K2 Mixed",03:45:14,3.75,.
C,2020,10,"Guy Freddie & Guy George","Lord Wandsworth College","K2 Senior",03:50:50,3.83,.
C,2020,10,"Merricks Josh & Wilson Harvey","Lord Wandsworth College","K2 Junior",04:07:04,4.12,.
